nid,sid,label
MLS000974586-01,47198647,medium
MLS001008797-01,47199086,medium
MLS001000962-01,47198888,medium
MLS001000936-01,47198975,medium
MLS001008814-01,47198919,medium
MLS001008796-01,47199085,medium
MLS001205233-01,47203461,low
MLS001008812-01,47198610,medium
MLS001008723-01,47199003,medium
MLS001008763-01,47199033,medium
MLS001000967-01,47198891,low
MLS001000999-01,47198625,medium
MLS001008782-01,47198026,medium
MLS001008791-01,47199079,low
MLS001008768-01,47198338,medium
MLS001008762-01,47199089,medium
MLS001205224-01,47204273,medium
MLS001206917-01,47203372,medium
MLS001001160-01,47198812,medium
MLS001163551-01,47201980,medium
MLS001008726-01,47199004,medium
MLS001008757-01,47199092,medium
MLS001008795-01,47199083,medium
MLS001008753-01,47199095,medium
MLS001008742-01,47199108,medium
MLS001205234-01,47203979,medium
MLS001008765-01,47199036,medium
MLS001008784-01,47199022,medium
MLS001008760-01,47198692,low
MLS001164536-01,47201948,low
MLS001008801-01,47199105,medium
MLS001008755-01,47198811,medium
MLS001205254-01,47203511,medium
MLS001008805-01,47198998,low
MLS001208731-01,47203578,low
MLS001181325-01,47200518,medium
MLS001208674-01,47203521,medium
MLS001181367-01,47200533,medium
MLS001181355-01,47200582,low
MLS001181345-01,47200588,medium
MLS001181309-01,47200470,medium
MLS001195282-01,47200394,medium
MLS001183400-01,47200459,medium
MLS001206119-01,47204141,low
MLS001000463-01,47199896,low
MLS001181349-01,47200404,medium
MLS001000771-01,47197327,low
MLS001181321-01,47200574,low
MLS001207769-01,47204861,medium
MLS001195266-01,47200366,low
MLS001181188-01,47200356,low
MLS001181333-01,47200370,low
MLS001211143-01,47200966,low
MLS001181351-01,47200575,low
MLS001181337-01,47200598,low
MLS001211217-01,47201644,medium
MLS001181320-01,47200573,medium
MLS001203961-01,49641078,low
MLS001181374-01,47200651,medium
MLS001183376-01,47200443,medium
MLS001001900-01,47199589,medium
MLS001181301-01,47200712,medium
MLS001001080-01,47199669,medium
MLS001195262-01,47200682,low
MLS001181307-01,47200719,low
MLS001181324-01,47200578,medium
MLS001210554-01,49644279,low
MLS001181192-01,47200393,low
MLS001183365-01,47200455,low
MLS001183366-01,47200454,medium
MLS000999629-01,47199966,low
MLS001195269-01,47200368,low
MLS001195245-01,47200479,medium
MLS001195256-01,47200351,low
MLS001205982-01,49642367,low
MLS001181397-01,47200703,low
MLS000999667-01,47200126,low
MLS000999704-01,47199783,medium
MLS001181332-01,47200572,medium
MLS001181348-01,47200586,medium
MLS001195275-01,47200357,low
MLS001205946-01,49642393,medium
MLS001181387-01,47200676,medium
MLS001209158-01,49641487,medium
MLS000999638-01,47199508,medium
MLS001181225-01,47200564,medium
MLS001181335-01,47200604,medium
MLS001181308-01,47200571,medium
MLS001208681-01,49640722,medium
MLS001195286-01,47200373,medium
MLS001181352-01,47200584,medium
MLS001181379-01,47200650,medium
MLS001181390-01,47200642,medium
MLS001181227-01,47200705,medium
MLS001195260-01,47200360,medium
MLS001181322-01,47200576,medium
MLS001180166-01,47195712,low
MLS001206130-01,47203879,medium
MLS001181368-01,47200405,medium
MLS001181381-01,47200614,medium
MLS001210540-01,49644642,medium
MLS001181373-01,47200406,low
MLS001195272-01,47200364,medium
MLS001181306-01,47200489,medium
MLS001195263-01,47200363,low
MLS001181323-01,47200577,medium
MLS001206748-01,49640942,medium
MLS001181394-01,47200700,medium
MLS001181365-01,47200624,medium
MLS001181375-01,47200618,medium
MLS001195267-01,47200566,medium
MLS001179304-01,47195820,medium
MLS001195247-01,47200484,medium
MLS001195270-01,47200350,medium
MLS001202803-01,47204296,medium
MLS000999717-01,47199771,medium
MLS001163740-01,47199600,low
MLS001163679-01,47199514,low
MLS001164446-01,47199380,medium
MLS001164458-01,47199571,low
MLS001164351-01,47199832,medium
MLS001164386-01,47199980,medium
MLS001203234-01,47203419,low
MLS000999689-01,47199838,medium
MLS000999630-01,47199534,medium
MLS001181077-01,47200881,low
MLS001163669-01,47199774,medium
MLS001201437-01,47204300,medium
MLS001163670-01,47199523,low
MLS001164363-01,47199358,medium
MLS001163723-01,47199505,medium
MLS001163662-01,47199496,low
MLS000999666-01,47199927,medium
MLS001163633-01,47199597,medium
MLS001163646-01,47199373,medium
MLS001202859-01,47203343,low
MLS001181083-01,47200882,medium
MLS001163705-01,47199560,low
MLS001210039-01,47202825,medium
MLS001163639-01,47199456,medium
MLS001202851-01,47203239,low
MLS001163657-01,47199485,medium
MLS001209636-01,47201841,low
MLS001183900-01,47201310,low
MLS001163743-01,47199510,low
MLS001163659-01,47199405,medium
MLS001163701-01,47199558,medium
MLS001183921-01,47201739,medium
MLS001163674-01,47199498,low
MLS001163730-01,47199616,medium
MLS001181103-01,47201491,medium
MLS001211308-01,47201183,medium
MLS001163720-01,47199607,medium
MLS001210002-01,47203214,medium
MLS001181137-01,47201199,low
MLS001163712-01,47199503,medium
MLS001183843-01,47201398,medium
MLS001181092-01,47201392,medium
MLS001183913-01,47201787,medium
MLS001163709-01,47199501,medium
MLS001163721-01,47199363,medium
MLS001163744-01,47199604,medium
MLS001163655-01,47200079,low
MLS001163713-01,47199504,medium
MLS000974407-01,47196698,medium
MLS001163684-01,47199545,low
MLS000974363-01,47197060,medium
MLS000974380-01,47196949,medium
MLS001164406-01,47199463,medium
MLS001163733-01,47199592,medium
MLS001163632-01,47199408,medium
MLS001163690-01,47199515,low
MLS001001378-01,47198369,medium
MLS001163685-01,47199584,medium
MLS001164382-01,47199416,medium
MLS001183826-01,47201377,medium
MLS001164383-01,47199428,medium
MLS001164418-01,47199541,medium
MLS000974423-01,47196879,medium
MLS001163667-01,47199397,medium
MLS001163725-01,47199610,medium
MLS001183897-01,47201200,medium
MLS001164360-01,47199346,medium
MLS001164373-01,47199981,medium
MLS001209679-01,47201577,medium
MLS001206503-01,49640815,medium
MLS000999715-01,47199532,low
MLS001163644-01,47199371,medium
MLS001163702-01,47199524,low
MLS000974434-01,47196869,low
MLS001164349-01,47199831,medium
MLS001211309-01,47200799,medium
MLS001183920-01,47201051,medium
MLS001164396-01,47199539,low
MLS002248900-01,85269850,low
MLS002251864-01,85270087,medium
MLS002244941-01,85199415,medium
MLS002252300-01,85198333,medium
MLS002252351-01,85198367,high
MLS002252305-01,85198336,medium
MLS002252364-01,85198394,medium
MLS002252316-01,85198343,medium
MLS002249249-01,85269971,medium
MLS002251839-01,85269939,medium
MLS002180606-01,74373767,low
MLS002252365-01,85198395,medium
MLS002244783-01,85201907,low
MLS002252366-01,85198396,high
MLS002252335-01,85198359,medium
MLS002252340-01,85198362,medium
MLS002245384-01,85200158,low
MLS002251590-01,85199369,medium
MLS002245431-01,85198306,high
MLS002245370-01,85200148,medium
MLS002245377-01,85200152,low
MLS002252971-01,85199054,medium
MLS002252983-01,85199062,medium
MLS002244969-01,85199436,medium
MLS002251177-01,85198866,medium
MLS002251191-01,85198874,medium
MLS002251130-01,85198842,medium
MLS002244805-01,85201911,medium
MLS002251123-01,85198838,medium
MLS002251207-01,85198994,medium
MLS002251129-01,85198841,medium
MLS002251195-01,85198877,medium
MLS002249321-01,85270866,medium
MLS002248854-01,85269526,low
MLS002251828-01,85270064,medium
MLS002252916-01,85199014,medium
MLS002252982-01,85199061,medium
MLS002252905-01,85199005,medium
MLS002252992-01,85199070,medium
MLS002252938-01,85199028,medium
MLS002249269-01,85269976,low
MLS002251810-01,85270047,low
MLS002248899-01,85269849,medium
MLS002244952-01,85199423,low
MLS002252990-01,85199068,medium
MLS002252420-01,85198416,low
MLS002252445-01,85198419,high
MLS002252474-01,85198501,medium
MLS002248888-01,85269839,medium
MLS002251858-01,85270081,low
MLS002248902-01,85269551,medium
MLS002252918-01,85199015,medium
MLS002252452-01,85198420,medium
MLS002252486-01,85198503,medium
MLS002252424-01,85198418,medium
MLS002252314-01,85198341,medium
MLS002251365-01,85269402,medium
MLS002248882-01,85269834,medium
MLS002251866-01,85270089,medium
MLS002244975-01,85199440,medium
MLS002252479-01,85198502,medium
MLS002252375-01,85198402,high
MLS002252324-01,85198350,high
MLS002252388-01,85198411,medium
MLS002248638-01,85199174,high
MLS002248708-01,85199300,medium
MLS002248646-01,85199181,medium
MLS002248684-01,85199198,medium
MLS002248634-01,85199171,high
MLS002244989-01,85199541,low
MLS002252953-01,85199040,low
MLS002252924-01,85199020,medium
MLS002249152-01,85200031,medium
MLS002252830-01,85198901,low
MLS002252838-01,85198908,medium
MLS002252891-01,85198951,medium
MLS002252818-01,85198891,low
MLS002248825-01,85199472,medium
MLS002252844-01,85198913,low
MLS002252857-01,85198925,medium
MLS002245610-01,85271686,low
MLS002248397-01,85268940,medium
MLS002252131-01,85270266,medium
MLS002252245-01,85271298,medium
MLS002252256-01,85271110,medium
MLS002248455-01,85268993,high
MLS002245689-01,85271760,medium
MLS002162170-01,85270522,medium
MLS002251961-01,85270171,medium
MLS002249280-01,85270206,low
MLS002252242-01,85271295,medium
MLS002249465-01,85271047,low
MLS002249546-01,85271143,high
MLS002246045-01,85268142,high
MLS002246199-01,85268230,medium
MLS002156262-01,85270434,medium
MLS002248897-01,85269847,low
MLS002251549-01,85269779,medium
MLS002249583-01,85271178,low
MLS002253030-01,85269715,low
MLS002252292-01,85271311,medium
MLS002248459-01,85268995,high
MLS002245508-01,85271476,high
MLS002155832-01,85270458,medium
MLS002251888-01,85270109,medium
MLS002248180-01,85271614,low
MLS002252187-01,85271032,low
MLS002249517-01,85271098,medium
MLS002249563-01,85271159,low
MLS002246047-01,85268144,low
MLS002251141-01,85269217,medium
MLS002245572-01,85271653,low
MLS002248269-01,85268525,low
MLS002251323-01,85269372,medium
MLS002245333-01,85268059,high
MLS002245670-01,85271743,low
MLS002252238-01,85271291,low
MLS002248498-01,85269028,high
MLS002248126-01,85269142,medium
MLS002164397-01,85270680,low
MLS002248327-01,85268869,low
MLS002248186-01,85271620,low
MLS002249552-01,85271148,low
MLS002251773-01,85270011,medium
MLS002244833-01,85273673,high
MLS002248433-01,85268972,high
MLS002251465-01,85269732,low
MLS002157765-01,85270582,medium
MLS002251125-01,85269209,low
MLS002244907-01,85270312,low
MLS002252185-01,85271030,low
MLS002249574-01,85271169,low
MLS002249572-01,85271167,medium
MLS002248516-01,85269044,high
MLS002251740-01,85269896,medium
MLS002166619-01,85270591,high
MLS002248239-01,85270840,medium
MLS002248038-01,85268678,low
MLS002249881-01,85268820,high
MLS002249565-01,85271161,medium
MLS002252247-01,85271300,medium
MLS002246121-01,85268202,medium
MLS002249585-01,85271180,low
MLS002156795-01,85270764,medium
MLS002248827-01,85269502,low
MLS002248167-01,85271602,low
MLS002246062-01,85268157,medium
MLS002249581-01,85271176,medium
MLS002252198-01,85271256,low
MLS002249539-01,85270935,medium
MLS002245568-01,85271649,low
MLS002171451-01,85270628,medium
MLS002251875-01,85270097,low
MLS002251286-01,85269324,medium
MLS002248525-01,85269053,low
MLS002252230-01,85271285,medium
MLS002252287-01,85271141,medium
MLS002248494-01,85269026,medium
MLS002161757-01,85270466,medium
MLS002170232-01,85270649,low
MLS002249084-01,85199915,low
MLS002249178-01,85200051,medium
MLS002249181-01,85200053,low
MLS002249218-01,85200174,low
MLS002249235-01,85200186,medium
MLS002249272-01,85200205,medium
MLS002245196-01,85199944,medium
MLS002245150-01,85199778,medium
MLS002249128-01,85200012,medium
MLS002249206-01,85200069,low
MLS002249201-01,85200066,medium
MLS002249208-01,85200071,low
MLS002249230-01,85200182,medium
MLS002249242-01,85200189,medium
MLS002245188-01,85199813,medium
MLS002245233-01,85199975,medium
MLS002249210-01,85200072,medium
MLS002249163-01,85200038,low
MLS002249187-01,85200057,medium
MLS002249168-01,85200043,medium
MLS002249232-01,85200184,medium
MLS002245235-01,85199977,medium
MLS002245181-01,85199806,low
MLS002249141-01,85200021,medium
MLS002249172-01,85200046,medium
MLS002249212-01,85200074,medium
MLS002249144-01,85200024,low
MLS002249138-01,85200019,medium
MLS002245145-01,85199774,low
MLS002245195-01,85199943,medium
MLS002245164-01,85199790,medium
MLS002252624-01,85198636,low
MLS002249214-01,85200076,medium
MLS002249219-01,85200175,medium
MLS002249217-01,85200173,low
MLS002249194-01,85200061,medium
MLS002245218-01,85199962,low
MLS002245193-01,85199941,medium
MLS002249136-01,85200018,low
MLS002249226-01,85200180,medium
MLS002249158-01,85200034,medium
MLS002249213-01,85200075,low
MLS002249184-01,85200055,low
MLS002249166-01,85200041,medium
MLS002245214-01,85199959,medium
MLS002249130-01,85200014,medium
MLS002252620-01,85198632,medium
MLS002249288-01,85200212,medium
MLS002249167-01,85200042,low
MLS002249140-01,85200020,medium
MLS002249215-01,85200077,medium
MLS002249127-01,85200011,medium
MLS002252671-01,85198674,low
MLS002252632-01,85198644,medium
MLS002249312-01,85200223,medium
MLS002249311-01,85200222,medium
MLS002249129-01,85200013,medium
MLS002249190-01,85200058,medium
MLS002249221-01,85200176,medium
MLS002249223-01,85200178,medium
MLS002249253-01,85200194,medium
MLS002249284-01,85200210,medium
MLS002249247-01,85200191,medium
MLS002249302-01,85200217,medium
MLS002249149-01,85200029,medium
MLS002249050-01,85199889,medium
MLS002249071-01,85199905,medium
MLS002249145-01,85200025,medium
MLS002249234-01,85200185,low
MLS002249299-01,85200216,medium
MLS002249291-01,85200213,low
MLS002245209-01,85199955,medium
MLS002249095-01,85199924,low
MLS002249028-01,85199870,low
MLS002249054-01,85199893,low
MLS002249246-01,85200190,medium
MLS002249273-01,85200206,low
MLS002249310-01,85200221,medium
MLS002249276-01,85200208,medium
MLS002245211-01,85199956,medium
MLS002249478-01,85271060,low
MLS002245673-01,85271746,medium
MLS002251762-01,85269917,low
MLS002251738-01,85269894,medium
MLS002248407-01,85268949,medium
MLS002244929-01,85270323,high
MLS002246708-01,85268569,low
MLS002165178-01,85270494,medium
MLS002162731-01,85270674,low
MLS002164922-01,85270396,low
MLS002245911-01,85268105,medium
MLS002244801-01,85273658,high
MLS002248341-01,85268882,high
MLS002252512-01,85198505,medium
MLS002251766-01,85269920,medium
MLS002245685-01,85271757,medium
MLS002245352-01,85268065,low
MLS002249087-01,85269930,low
MLS002171534-01,85270737,low
MLS002161115-01,85270415,low
MLS002252165-01,85271011,low
MLS002246594-01,85268552,medium
MLS002249528-01,85271107,medium
MLS002249598-01,85271192,low
MLS002249443-01,85270916,medium
MLS002252267-01,85271121,medium
MLS002246529-01,85268445,medium
MLS002246184-01,85268223,medium
MLS002248352-01,85268893,medium
MLS002164836-01,85270727,low
MLS002162751-01,85270675,low
MLS002249189-01,85269959,medium
MLS002252765-01,85269627,medium
MLS002245961-01,85267942,medium
MLS002249766-01,85269173,medium
MLS002249703-01,85270952,medium
MLS002248997-01,85269879,medium
MLS002248278-01,85268534,high
MLS002248093-01,85268719,medium
MLS002248160-01,85269171,medium
MLS002252920-01,85199017,medium
MLS002163511-01,85270463,low
MLS002170576-01,85270539,medium
MLS002252205-01,85271263,medium
MLS002252212-01,85271270,low
MLS002249454-01,85270926,low
MLS002244842-01,85270284,low
MLS002247999-01,85268647,low
MLS002249121-01,85200007,medium
MLS002251950-01,85200081,medium
MLS002252037-01,85200117,low
MLS002252033-01,85200113,medium
MLS002252980-01,85199059,low
MLS002249735-01,85198497,medium
MLS002249801-01,85198594,medium
MLS002251636-01,85199481,medium
MLS002251633-01,85199478,high
MLS002251641-01,85199483,medium
MLS002252993-01,85199071,low
MLS002252009-01,85200094,medium
MLS002252020-01,85200104,medium
MLS002252994-01,85199072,medium
MLS002251411-01,85199201,medium
MLS002249043-01,85199883,medium
MLS002245752-01,85271818,medium
MLS002246702-01,85199681,medium
MLS002246691-01,85199673,medium
MLS002246695-01,85199676,medium
MLS002246717-01,85199824,medium
MLS002246667-01,85199654,medium
MLS002246239-01,85268257,medium
MLS002246269-01,85268286,high
MLS002249080-01,85199911,medium
MLS002246228-01,85268247,medium
MLS002246662-01,85199651,medium
MLS002246636-01,85199633,medium
MLS002246621-01,85199621,medium
MLS002246675-01,85199661,medium
MLS002246660-01,85199649,medium
MLS002246654-01,85199645,medium
MLS002245517-01,85271571,low
MLS002245862-01,85270802,medium
MLS002248615-01,85269119,low
MLS002248571-01,85269344,high
MLS002248138-01,85269151,medium
MLS002245838-01,85271556,low
MLS002245870-01,85270810,high
MLS002248607-01,85269111,low
MLS002248582-01,85269090,medium
MLS002245921-01,85268114,medium
MLS002248581-01,85269354,medium
MLS002245841-01,85271559,low
MLS002248150-01,85269161,medium
MLS002245847-01,85271563,medium
MLS002248570-01,85269343,medium
MLS002248439-01,85268978,medium
MLS002245909-01,85268103,medium
MLS002248556-01,85269080,medium
MLS002248547-01,85269071,medium
MLS002248187-01,85271621,low
MLS002245914-01,85268108,medium
MLS002248619-01,85269121,medium
MLS002248544-01,85269069,high
MLS002248610-01,85269114,low
MLS002245926-01,85268119,high
MLS002248573-01,85269346,high
MLS002248558-01,85269082,medium
MLS002248567-01,85269340,medium
MLS002245896-01,85268091,medium
MLS002248532-01,85269059,medium
MLS002248561-01,85269085,high
MLS002248598-01,85269104,high
MLS002245883-01,85268078,high
MLS002245866-01,85270806,medium
MLS002248596-01,85269102,medium
MLS002248534-01,85269061,high
MLS002245832-01,85271551,medium
MLS002248605-01,85269109,medium
MLS002248543-01,85269068,high
MLS002248594-01,85269101,medium
MLS002245922-01,85268115,medium
MLS002245891-01,85268086,low
MLS002248578-01,85269351,medium
MLS002245855-01,85270795,low
MLS002248182-01,85271616,medium
MLS002248601-01,85269106,low
MLS002245908-01,85268102,medium
MLS002248212-01,85270814,medium
MLS002245881-01,85268076,low
